Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,drug123_D3t3_blo5_BE22_rep10_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BJ3,1
Unknown,drug123_D1t2_blo5_RG17_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GI6,1
Unknown,drug123_D3t0_blo5_BJ3_rep10_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GP22,1
Unknown,drug123_D2t0_blo5_GI6_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RP1,1
Unknown,drug123_D2t3_blo5_GP22_rep10_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RB24,1
Unknown,drug123_QC_other_RP1_rep8_ch1_msmethod,lc_qc,lc_mp\ChannelA_lcmethodfile,BA1,1
Unknown,drug123_digest_mix_other_RB24_rep8_ch2_msmethod,lc_dm,lc_mp\ChannelB_lcmethodfile,GA4,1
Unknown,drug123_true_blank_other_BA1_rep7_ch1_msmethod,lc_tb,lc_mp\ChannelA_lcmethodfile,RK10,1
Unknown,drug123_D2t0_blo6_GA4_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RF17,1
Unknown,drug123_D1t1_blo6_RK10_rep11_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BM19,1
Unknown,drug123_D1t2_blo6_RF17_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RE5,1
Unknown,drug123_D3t3_blo6_BM19_rep11_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RI3,1
Unknown,drug123_D1t0_blo6_RE5_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GJ11,1
Unknown,drug123_D1t0_blo6_RI3_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BL1,1
Unknown,drug123_D2t1_blo6_GJ11_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BF2,1
Unknown,drug123_sys_qc_SysQC_BL1_rep11_ch1_msmethod,lc_sys,lc_mp\ChannelA_lcmethodfile,GH19,1
Unknown,drug123_sys_qc_SysQC_BF2_rep12_ch2_msmethod,lc_sys,lc_mp\ChannelB_lcmethodfile,RC9,1
Unknown,drug123_D2t3_blo6_GH19_rep11_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RD13,1
Unknown,drug123_D1t1_blo6_RC9_rep12_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GA13,1
Unknown,drug123_D1t2_blo6_RD13_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BD4,1
Unknown,drug123_D2t2_blo6_GA13_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BF17,1
Unknown,drug123_D3t0_blo6_BD4_rep11_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GD7,1
Unknown,drug123_D3t2_blo6_BF17_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BJ5,1
Unknown,drug123_D2t0_blo6_GD7_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GA14,1
Unknown,drug123_D3t0_blo6_BJ5_rep12_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BK18,1
Unknown,drug123_D2t2_blo6_GA14_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BP16,1
Unknown,drug123_D3t3_blo6_BK18_rep12_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BE9,1
Unknown,drug123_D3t2_blo6_BP16_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GP10,1
Unknown,drug123_D3t1_blo6_BE9_rep11_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RF2,1
Unknown,drug123_D2t1_blo6_GP10_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GC24,1
Unknown,drug123_QC_other_RF2_rep9_ch2_msmethod,lc_qc,lc_mp\ChannelB_lcmethodfile,BA1,1
Unknown,drug123_digest_mix_other_GC24_rep9_ch1_msmethod,lc_dm,lc_mp\ChannelA_lcmethodfile,RC19,1
Unknown,drug123_true_blank_other_BA1_rep8_ch2_msmethod,lc_tb,lc_mp\ChannelB_lcmethodfile,BF10,1
Unknown,drug123_D1t3_blo6_RC19_rep11_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GF22,1
Unknown,drug123_D3t1_blo6_BF10_rep12_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RF20,1
Unknown,drug123_D2t3_blo6_GF22_rep12_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BO15,1
Unknown,drug123_D1t3_blo6_RF20_rep12_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RB16,1
Unknown,drug123_D3t2_blo7_BO15_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BI7,1
Unknown,drug123_D1t2_blo7_RB16_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GI8,1
Unknown,drug123_D3t0_blo7_BI7_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GE18,1
Unknown,drug123_D2t1_blo7_GI8_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BI10,1
Unknown,drug123_D2t3_blo7_GE18_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GE15,1
Unknown,drug123_D3t1_blo7_BI10_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RA19,1
Unknown,drug123_D2t2_blo7_GE15_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BC21,1
Unknown,drug123_D1t3_blo7_RA19_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BF4,1
Unknown,drug123_D3t3_blo7_BC21_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BG2,1
Unknown,drug123_D3t0_blo7_BF4_rep14_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BN24,1
Unknown,drug123_sys_qc_SysQC_BG2_rep13_ch1_msmethod,lc_sys,lc_mp\ChannelA_lcmethodfile,RD8,1
Unknown,drug123_sys_qc_SysQC_BN24_rep14_ch2_msmethod,lc_sys,lc_mp\ChannelB_lcmethodfile,GE5,1
Unknown,drug123_D1t1_blo7_RD8_rep13_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RM21,1
Unknown,drug123_D2t0_blo7_GE5_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BF15,1
Unknown,drug123_D1t3_blo7_RM21_rep14_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GG6,1
Unknown,drug123_D3t2_blo7_BF15_rep14_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GH18,1
Unknown,drug123_D2t0_blo7_GG6_rep14_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GH2,1
Unknown,drug123_D2t3_blo7_GH18_rep14_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RC24,1
Unknown,drug123_QC_other_GH2_rep10_ch1_msmethod,lc_qc,lc_mp\ChannelA_lcmethodfile,BA1,1
Unknown,drug123_digest_mix_other_RC24_rep10_ch2_msmethod,lc_dm,lc_mp\ChannelB_lcmethodfile,RB6,1
Unknown,drug123_true_blank_other_BA1_rep9_ch1_msmethod,lc_tb,lc_mp\ChannelA_lcmethodfile,RA12,1
Unknown,drug123_D1t0_blo7_RB6_rep13_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RN14,1
Unknown,drug123_D1t1_blo7_RA12_rep14_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GC13,1
